date,species,svl (mm),board number,habitat type,air temp (degrees Fahrenheit),relative humidity (percent)
2020-03-19,Scincella lateralis,7,2,disturbed,50.9,0.5
2020-03-19,Storeria dekayi,48,44,forest,50.9,0.5
2020-03-19,Plestiodon laticeps,17,48,forest,50.9,0.5
2020-03-26,Plestiodon fasciata,13,6,disturbed,67.1,0.817
2020-03-26,Tantilla coronata,17,11,disturbed,67.1,0.817
2020-03-26,Anolis carolinensis,19,3,disturbed,67.1,0.817
2020-04-02,Eurycea cirrigera,10,16,stream,70.6,0.367
2020-04-02,Coluber constrictor,104,28,grass,70.6,0.367
2020-04-09,Scincella lateralis,8,15,stream,53.1,0.375
2020-04-09,Scincella lateralis,4,38,forest,53.1,0.375
2020-04-09,Agkistrodon piscivorus,87,20,stream,53.1,0.375
2020-04-09,Scincella lateralis,8,39,forest,53.1,0.375
2020-04-09,Plestiodon fasciata,13,12,disturbed,53.1,0.375
2020-04-16,Sceloporus undulatus,15,11,disturbed,70.1,0.576
2020-04-16,Scincella lateralis,5,7,disturbed,70.1,0.576
2020-04-16,Scincella lateralis,8,42,forest,70.1,0.576
2020-04-16,Storeria occipitomaculata,20,25,grass,70.1,0.576
2020-04-16,Scincella lateralis,6,48,forest,70.1,0.576
2020-04-23,Anolis carolinensis,15,11,disturbed,68.0,0.442
2020-04-23,Eurycea cirrigera,6,17,stream,68.0,0.442
2020-04-23,Plestiodon fasciata,12,39,forest,68.0,0.442
2020-04-30,Agkistrodon piscivorus,83,18,stream,57.7,0.56
2020-04-30,Plestiodon laticeps,13,42,forest,57.7,0.56
2020-04-30,Plestiodon laticeps,15,9,disturbed,57.7,0.56
2020-04-30,Pantherophis spiloides,72,36,grass,57.7,0.56
2020-04-30,Anaxyrus fowleri,3,3,disturbed,57.7,0.56
2020-05-07,Agkistrodon piscivorus,111,18,stream,69.3,0.473
2020-05-07,Plestiodon laticeps,16,11,disturbed,69.3,0.473
2020-05-21,Scincella lateralis,5,47,forest,72.7,0.406
2020-05-21,Anolis carolinensis,9,4,disturbed,72.7,0.406
2020-05-21,Eurycea cirrigera,3,14,stream,72.7,0.406
2020-05-21,Anolis carolinensis,22,4,disturbed,72.7,0.406
2020-05-21,Anolis carolinensis,16,8,disturbed,72.7,0.406
2020-05-28,Plestiodon fasciata,7,43,forest,75.4,0.601
2020-05-28,Plestiodon fasciata,11,7,disturbed,75.4,0.601
2020-05-28,Sceloporus undulatus,10,9,disturbed,75.4,0.601
2020-06-04,Pantherophis spiloides,63,38,forest,82.1,0.486
2020-06-04,Sceloporus undulatus,13,7,disturbed,82.1,0.486
2020-06-04,Scincella lateralis,5,15,stream,82.1,0.486
2020-06-04,Anolis carolinensis,17,8,disturbed,82.1,0.486
2020-06-04,Anolis carolinensis,9,32,grass,82.1,0.486
2020-06-04,Scincella lateralis,3,28,grass,82.1,0.486
2020-06-18,Anaxyrus fowleri,8,15,stream,76.8,0.269
2020-06-25,Anolis carolinensis,18,2,disturbed,67.2,0.239
2020-06-25,Anolis carolinensis,10,8,disturbed,67.2,0.239
2020-06-25,Anolis carolinensis,17,2,disturbed,67.2,0.239
2020-06-25,Anolis carolinensis,12,10,disturbed,67.2,0.239
2020-07-02,Anolis carolinensis,15,44,forest,75.5,0.958
2020-07-02,Anaxyrus fowleri,8,39,forest,75.5,0.958
2020-07-02,Anolis carolinensis,6,5,disturbed,75.5,0.958
2020-07-09,Anaxyrus fowleri,4,20,stream,74.3,0.322
2020-07-09,Plestiodon laticeps,10,42,forest,74.3,0.322
2020-07-09,Scincella lateralis,4,44,forest,74.3,0.322
2020-07-09,Scincella lateralis,13,41,forest,74.3,0.322
2020-07-16,Scincella lateralis,10,44,forest,88.9,0.224
2020-07-23,Sceloporus undulatus,20,12,disturbed,81.2,0.723
2020-07-23,Tantilla coronata,21,6,disturbed,81.2,0.723
2020-07-23,Scincella lateralis,10,45,forest,81.2,0.723
2020-07-30,Sceloporus undulatus,16,38,forest,71.0,0.525
2020-08-06,Anolis carolinensis,17,40,forest,81.9,0.414
2020-08-06,Scincella lateralis,4,25,grass,81.9,0.414
2020-08-13,Anolis carolinensis,9,4,disturbed,78.2,0.571
2020-08-13,Plestiodon fasciata,7,5,disturbed,78.2,0.571
2020-08-20,Plestiodon fasciata,8,7,disturbed,72.4,0.245
2020-08-20,Coluber constrictor,101,28,grass,72.4,0.245
2020-08-20,Scincella lateralis,10,10,disturbed,72.4,0.245
2020-08-20,Plestiodon fasciata,18,46,forest,72.4,0.245
2020-08-27,Scincella lateralis,6,38,forest,79.4,0.927
2020-08-27,Anolis carolinensis,12,4,disturbed,79.4,0.927
2020-08-27,Plestiodon laticeps,23,12,disturbed,79.4,0.927
2020-08-27,Scincella lateralis,10,38,forest,79.4,0.927
2020-08-27,Sceloporus undulatus,18,2,disturbed,79.4,0.927
2020-09-03,Sceloporus undulatus,19,9,disturbed,81.4,0.648
2020-09-03,Sceloporus undulatus,12,44,forest,81.4,0.648
2020-09-03,Plestiodon fasciata,9,6,disturbed,81.4,0.648
2020-09-03,Sceloporus undulatus,17,8,disturbed,81.4,0.648
2020-09-03,Anolis carolinensis,9,4,disturbed,81.4,0.648
2020-09-10,Anolis carolinensis,11,12,disturbed,76.0,0.665
2020-09-17,Plestiodon laticeps,13,6,disturbed,67.2,0.594
2020-09-17,Anolis carolinensis,6,4,disturbed,67.2,0.594
2020-09-17,Scincella lateralis,5,37,forest,67.2,0.594
2020-09-24,Pantherophis spiloides,90,32,grass,70.5,0.419
2020-09-24,Sceloporus undulatus,14,1,disturbed,70.5,0.419
2020-09-24,Scincella lateralis,6,38,forest,70.5,0.419
2020-09-24,Plestiodon fasciata,14,38,forest,70.5,0.419
2020-10-01,Sceloporus undulatus,16,3,disturbed,61.6,0.876
2020-10-01,Scincella lateralis,4,39,forest,61.6,0.876
2020-10-15,Plestiodon fasciata,7,2,disturbed,53.4,0.277
2020-10-15,Pantherophis spiloides,104,40,forest,53.4,0.277
2020-10-15,Plestiodon fasciata,11,2,disturbed,53.4,0.277
2020-10-15,Coluber constrictor,60,44,forest,53.4,0.277
2020-10-15,Eurycea cirrigera,8,18,stream,53.4,0.277
2020-10-29,Plestiodon fasciata,6,46,forest,74.9,0.206
2020-10-29,Tantilla coronata,16,44,forest,74.9,0.206
2020-11-05,Sceloporus undulatus,12,7,disturbed,52.2,0.918
2020-11-05,Plethodon glutinosus,13,1,disturbed,52.2,0.918
2020-11-05,Eurycea cirrigera,10,20,stream,52.2,0.918
2020-11-12,Plethodon glutinosus,11,40,forest,53.2,0.911
2020-11-12,Scincella lateralis,7,9,disturbed,53.2,0.911
2020-11-19,Plethodon glutinosus,15,47,forest,52.3,0.971
2020-11-19,Plethodon glutinosus,13,3,disturbed,52.3,0.971
2020-11-19,Scincella lateralis,6,46,forest,52.3,0.971
2020-11-26,Eurycea cirrigera,4,15,stream,48.1,0.91
2020-11-26,Plethodon glutinosus,10,38,forest,48.1,0.91
2020-11-26,Anolis carolinensis,8,7,disturbed,48.1,0.91
2020-11-26,Sceloporus undulatus,18,8,disturbed,48.1,0.91
2020-11-26,Plestiodon fasciata,16,3,disturbed,48.1,0.91
2020-11-26,Eurycea cirrigera,3,23,stream,48.1,0.91
2020-12-03,Eurycea cirrigera,5,15,stream,40.8,0.593
2020-12-03,Anolis carolinensis,9,5,disturbed,40.8,0.593
2020-12-10,Eurycea cirrigera,5,16,stream,56.0,0.971
2020-12-10,Eurycea cirrigera,11,23,stream,56.0,0.971
2020-12-10,Anolis carolinensis,14,45,forest,56.0,0.971
2020-12-10,Eurycea cirrigera,6,22,stream,56.0,0.971
2020-12-10,Plethodon glutinosus,16,12,disturbed,56.0,0.971
2020-12-17,Scincella lateralis,3,37,forest,45.2,0.233
2020-12-17,Scincella lateralis,3,39,forest,45.2,0.233
2020-12-24,Plethodon glutinosus,15,40,forest,57.5,0.713
2020-12-24,Anolis carolinensis,6,12,disturbed,57.5,0.713
2020-12-24,Plethodon glutinosus,17,13,stream,57.5,0.713
2020-12-24,Plethodon glutinosus,15,38,forest,57.5,0.713
2020-12-24,Anaxyrus fowleri,5,1,disturbed,57.5,0.713
2020-12-24,Plethodon glutinosus,14,39,forest,57.5,0.713
2020-12-24,Eurycea cirrigera,5,13,stream,57.5,0.713
2020-12-31,Anolis carolinensis,20,38,forest,51.3,0.572
2020-12-31,Eurycea cirrigera,9,17,stream,51.3,0.572
2020-12-31,Plethodon glutinosus,16,10,disturbed,51.3,0.572
2020-12-31,Plethodon glutinosus,10,5,disturbed,51.3,0.572
